,,East,,Central,,West,
13,7/10/2021,https://gist.github.com/83d82182b5d10f090f0366f148ddf4cf,,https://gist.github.com/aca2c8de78ca427c6e3868bb8d812bf0,,https://gist.github.com/4c0462785a880f7fb68b8f3a41383910,
14,7/11/2021,https://gist.github.com/f9874d17a06c65406aeb7fc88426bf6d,,https://gist.github.com/9363f06ed819b4f004966792b6a83341,,https://gist.github.com/ed282e864fbb66cf3b2f872b7b077ef7,
15,7/12/2021,https://gist.github.com/398b2734b62ed3812c80ddb92af8aa0a,,https://gist.github.com/6f00025aa7fdc936bc924970b0ac432b,,https://gist.github.com/eac5b0d49473bbdd8351c4190bef60a8,
16,7/13/2021,https://gist.github.com/c6153f92f7633238e980c0e18ea9de98,,https://gist.github.com/47e09b978f2438ac8e525f6353d8a989,,https://gist.github.com/4d76cbd5095d9624cf5a45eb43482b4f,
17,7/14/2021,https://gist.github.com/9cf39a713e0f7f5b22d1b68dd16caee2,,https://gist.github.com/abd2f345d4a5c43078161f101ed9b1cb,,https://gist.github.com/b22cc34ad5fd49b46d94177013e2ab62,
18,7/15/2021,https://gist.github.com/b6bf6101be1837d349eb3d1afc2a4691,,https://gist.github.com/874848f02333a9d7f627ddb5da65d093,,https://gist.github.com/a9b550296b52571c3b58f6aee39afff7,
19,7/16/2021,https://gist.github.com/bc2d7f507a85e8462f92be3ce06af409,,https://gist.github.com/2311a8c3cd94e72abd9225cfb5bcda43,,https://gist.github.com/85b76a13b2ff0098850c670230aed4af,
20,7/17/2021,https://gist.github.com/24700d1d05dffc207494ddedabd7e9f3,,https://gist.github.com/ff13991e65a2e85e82e86341d26e9aad,,https://gist.github.com/f7c310284c564b135fa032169b030de4,
21,7/18/2021,https://gist.github.com/18d684dea43480fb48996f9b1673796d,,https://gist.github.com/f3139ed260b68f71449c9c2cbc080064,,https://gist.github.com/7c86d2987268754dc03bb24f55e40e47,
22,7/19/2021,https://gist.github.com/c10f45dca2c7e5cd668e7bc7bc092f85,,https://gist.github.com/48f308e7b1820e39896ed24412937fce,,https://gist.github.com/f90c5f33e2ca3b0abcf3fa6eac48d099,
23,7/20/2021,https://gist.github.com/07a71c42cbb2a54ad0c4685cdaed8466,,https://gist.github.com/0f9b0c2bd79172d7390d5a3c1afc00e2,,https://gist.github.com/34d759db7dd732bdf74528b195e33434,
24,7/21/2021,,,https://gist.github.com/e67bd708375b4aead0974ac82d6705d5,,https://gist.github.com/676143c3cc81f875f8a030b6eaa60f7e,
25,7/22/2021,https://gist.github.com/e700d448125b7391d322c16e17e2fcf2,,https://gist.github.com/ff712f9c1742cb664ba669110192eb81,,https://gist.github.com/1a353177abe310b69920239437793eb7,
26,7/23/2021,https://gist.github.com/2502d04be3e46eab4a9a982431a79162,,https://gist.github.com/c869dc12cecab0d78fe654f204e9dd9f,,https://gist.github.com/a6f85724aeb0068cafc02d58669f573f,
27,7/24/2021,https://gist.github.com/ae458db4af56394fb0107eae2e1daaea,,https://gist.github.com/55bcdf699898b9eea2045f1e383f05f3,,https://gist.github.com/97dfaebd82dddb2bc4258cca98f9d55a,
28,7/25/2021,https://gist.github.com/3b4dbc3d048c0ae8af7f0bb2c4b582d5,,https://gist.github.com/b12e9973e005260f9da03f60446bd646,,https://gist.github.com/301997acc6ce0f9116ea58f7f8b2d28e,
29,7/26/2021,https://gist.github.com/1626c0fa46ad1f7841ea3f2f926152fb,,https://gist.github.com/fa33f287e975a1d275ae9fdb8bfc9806,,https://gist.github.com/4a9dfab127892c559d8852bcc04a35fb,
30,7/27/2021,https://gist.github.com/d4c2ee4ebad7e5a6ec54d3bc8bfbd6a5,,https://gist.github.com/acc569726e891eed0f86da0a126b0507,,https://gist.github.com/941231dd9574e1e3ae99fade87ac9011,
31,7/28/2021,https://gist.github.com/4c261c22814e630b04297f62e92a6f61,,https://gist.github.com/e40094e44e622949e5e3c01d37f2f7cb,,https://gist.github.com/9067126c0a3667b5ceabc724cb391a0e,
32,7/29/2021,https://gist.github.com/89e23c446132cf6443beb269416435c6,,https://gist.github.com/23c12b51b73851c818e95c65faee4cb0,,https://gist.github.com/98bb49bab5979cb7224e099b8bd31b55,
33,7/30/2021,https://gist.github.com/060b7367128cfe77e70a5342bda29915,,https://gist.github.com/c41057fabb9245cff0a85a7e65854247,,https://gist.github.com/21920027d709466468d617b1f13b1b44,
Championship,7/31/2021,,,https://gist.github.com/9de41bdbbf5a994a78aac2a0f78ebb69,,https://gist.github.com/138a4a08b446e751dcf646ca42ec8621,
